Customer_ID,Product_Name,Category,Customer_State,Customer_Segment,Price
CUST-1850F050,Bookcase Premium,Furniture,California,Home Office,354.96
CUST-C3468114,Cookbook Premium,Books,Georgia,Corporate,26.15
CUST-AAB9FE65,Printer Pro,Electronics,California,Home Office,272.77
CUST-10A11015,Fitness Tracker Pro,Sports,California,Home Office,211.86
CUST-22562FD5,Makeup Premium,Beauty,California,Consumer,120.98
CUST-69C21F87,Blender Basic,Home & Kitchen,Illinois,Consumer,40.45
CUST-25C806AE,Self-Help Book Pro,Books,Texas,Consumer,44.02
CUST-7A167C3C,Knife Set Standard,Home & Kitchen,Illinois,Consumer,182.94
CUST-E6DFF009,Chair Essential,Furniture,California,Consumer,191.68
CUST-4809E933,Headphones Premium,Technology,California,Corporate,822.81
CUST-14479049,Knife Set Pro,Home & Kitchen,Illinois,Home Office,146.05
CUST-F2A63446,Table Deluxe,Furniture,California,Corporate,300.35
CUST-585B15D3,Dress Standard,Clothing,California,Home Office,155.43
CUST-87087455,Tablet Pro,Technology,Michigan,Home Office,242.76
CUST-AC6DD6AD,Building Blocks Basic,Toys,Texas,Corporate,33.98
CUST-79B508C3,Puzzle Essential,Toys,New York,Consumer,41.35
CUST-DA7D6EEC,Gaming Console Deluxe,Electronics,Washington,Consumer,179.46
CUST-87C59DFE,Reference Guide Pro,Books,Texas,Consumer,36.38
CUST-28708EDB,Sofa Premium,Furniture,California,Consumer,94.74
CUST-6D20011C,Pen Set Basic,Office Supplies,Michigan,Consumer,21.32
CUST-8A0A794D,Printer Pro,Electronics,Washington,Consumer,74.02
CUST-59F3EDBD,Doll Essential,Toys,Ohio,Corporate,73.0
CUST-F3D96A29,Toaster Standard,Home & Kitchen,Texas,Consumer,96.31
CUST-E5860189,Textbook Pro,Books,Washington,Consumer,26.13
CUST-DF334DB8,Shoes Pro,Sports,Washington,Consumer,55.21
CUST-A752C934,Sweater Basic,Clothing,Florida,Consumer,61.9
CUST-150931BD,Shirt Basic,Clothing,Ohio,Home Office,142.53
CUST-80703C3A,Self-Help Book Pro,Books,Pennsylvania,Consumer,18.66
CUST-C6479A3A,Accessories Premium,Clothing,California,Consumer,115.84
CUST-CE3022DA,Action Figure Premium,Toys,Ohio,Consumer,51.24
CUST-C20A21FA,Phone Pro,Technology,California,Consumer,123.5
CUST-C61F93CC,Protection Gear Standard,Sports,California,Home Office,129.33
CUST-D2913EC0,Dress Premium,Clothing,California,Consumer,117.88
CUST-07524C54,Monitor Deluxe,Technology,Texas,Consumer,941.67
CUST-242930FF,Fragrance Essential,Beauty,Illinois,Corporate,85.0
CUST-DD8C43E3,Pen Set Deluxe,Office Supplies,Florida,Consumer,93.29
CUST-31964335,Utensils Pro,Home & Kitchen,Florida,Consumer,157.8
CUST-2A3AD4A7,Shirt Deluxe,Clothing,California,Home Office,131.62
CUST-41DC576A,Binder Premium,Office Supplies,Illinois,Corporate,89.65
CUST-244F7E41,Television Premium,Electronics,Michigan,Corporate,597.44
CUST-081354D9,Nail Polish Deluxe,Beauty,California,Corporate,122.87
CUST-8772F7D5,Printer Standard,Electronics,California,Consumer,320.63
CUST-829582E5,Camera Essential,Electronics,Washington,Home Office,659.37
CUST-7F2A623D,Mouse Essential,Technology,Texas,Consumer,401.47
CUST-BE84FE50,Notebook Deluxe,Office Supplies,Texas,Home Office,44.55
CUST-ED14E58F,Mouse Basic,Technology,Washington,Corporate,811.86
CUST-F3CB374A,Puzzle Deluxe,Toys,California,Consumer,46.16
CUST-860CE8B6,Novel Deluxe,Books,California,Home Office,37.34
CUST-F9E9027B,Coffee Maker Basic,Home & Kitchen,California,Consumer,155.69
CUST-535FD142,Nail Polish Premium,Beauty,New York,Consumer,76.48
CUST-F7D5D12F,Coffee Maker Deluxe,Home & Kitchen,Texas,Corporate,45.11
CUST-441822B4,Smartwatch Basic,Electronics,New York,Consumer,672.08
CUST-C4AD63DA,Shoes Pro,Sports,Washington,Consumer,231.15
CUST-E35A1F70,Blender Deluxe,Home & Kitchen,Texas,Consumer,189.32
CUST-FD606A49,Training Equipment Essential,Sports,Ohio,Consumer,240.16
CUST-022E7A37,Racket Basic,Sports,New York,Consumer,115.11
CUST-8F2332D5,Beauty Tool Basic,Beauty,Pennsylvania,Home Office,137.94
CUST-4D0FE7BA,Apparel Deluxe,Sports,New York,Home Office,175.33
CUST-08AAFD38,Puzzle Essential,Toys,California,Corporate,69.46
CUST-4D235B9B,Blender Basic,Home & Kitchen,Ohio,Corporate,117.8
CUST-E342F9D5,Headphones Premium,Technology,California,Consumer,914.27
CUST-485B97B7,Fragrance Essential,Beauty,California,Consumer,105.05
CUST-3B9DDB15,Children's Book Deluxe,Books,Illinois,Corporate,43.46
CUST-EF26F8A4,Paper Clips Basic,Office Supplies,New York,Corporate,31.05
CUST-7A1F1214,Knife Set Premium,Home & Kitchen,Texas,Consumer,93.42
CUST-B9490645,Novel Standard,Books,Texas,Corporate,30.18
CUST-800A5CDE,Face Mask Deluxe,Beauty,Texas,Corporate,139.49
CUST-30C7A141,Laptop Pro,Technology,California,Corporate,646.46
CUST-980F3537,Mouse Standard,Technology,Ohio,Home Office,476.99
CUST-3C839E28,Children's Book Standard,Books,New York,Consumer,20.36
CUST-83E61486,Smartwatch Basic,Electronics,Ohio,Consumer,574.18
CUST-6A7DC069,Paper Clips Basic,Office Supplies,New York,Consumer,26.08
CUST-E2612921,Building Blocks Standard,Toys,New York,Home Office,35.41
CUST-13DF51F2,Shirt Basic,Clothing,California,Consumer,144.75
CUST-E5EECF30,Skincare Standard,Beauty,Texas,Corporate,63.95
CUST-F10A9323,Utensils Deluxe,Home & Kitchen,Washington,Consumer,143.6
CUST-0C391E37,Table Basic,Furniture,Florida,Consumer,361.61
CUST-969197FE,Shoes Deluxe,Clothing,Pennsylvania,Corporate,136.17
CUST-1DF88AA6,Building Blocks Basic,Toys,California,Consumer,21.14
CUST-315329CB,Building Blocks Pro,Toys,Michigan,Consumer,25.81
CUST-FF6E7A2A,Ball Pro,Sports,Ohio,Consumer,287.82
CUST-03E247AD,Shirt Standard,Clothing,Washington,Consumer,183.07
CUST-A24EEB6A,Accessories Basic,Clothing,Texas,Corporate,136.81
CUST-772B0026,Keyboard Premium,Technology,Florida,Corporate,720.86
CUST-A9CE69C6,Sweater Essential,Clothing,California,Corporate,26.03
CUST-C30EF74F,Dress Essential,Clothing,Washington,Corporate,92.09
CUST-47D54E66,Educational Toy Standard,Toys,Pennsylvania,Corporate,67.09
CUST-4FD3FBD6,Board Game Premium,Toys,Washington,Consumer,78.84
CUST-B12F1CC0,Cookware Standard,Home & Kitchen,Ohio,Consumer,42.79
CUST-731B1641,Gaming Console Pro,Electronics,California,Home Office,749.02
CUST-861FA52B,Beauty Tool Essential,Beauty,California,Consumer,56.28
CUST-E04C169D,Dress Premium,Clothing,California,Corporate,85.76
CUST-BDA1D346,Binder Essential,Office Supplies,Michigan,Home Office,32.01
CUST-C2377E30,Novel Premium,Books,California,Consumer,16.29
CUST-77197786,Coffee Maker Basic,Home & Kitchen,Pennsylvania,Home Office,139.72
CUST-72AAD60E,Keyboard Pro,Technology,Illinois,Home Office,234.47
CUST-162083DA,Smartwatch Essential,Electronics,California,Consumer,758.32
CUST-3EBABA14,Fitness Tracker Basic,Sports,Texas,Corporate,206.88
CUST-5E4D2C84,Pants Pro,Clothing,Illinois,Corporate,45.43
CUST-E1704365,Shoes Pro,Sports,Illinois,Home Office,118.33
CUST-3E6E00DD,Tablet Standard,Technology,California,Consumer,385.35
CUST-7F143DB1,Utensils Deluxe,Home & Kitchen,Georgia,Home Office,25.84
CUST-7977FF8C,Pen Set Premium,Office Supplies,Washington,Corporate,37.3
CUST-5B8888E9,Board Game Pro,Toys,Florida,Corporate,66.7
CUST-567BE578,Reference Guide Premium,Books,Florida,Corporate,37.68
CUST-8B0A1599,Charger Deluxe,Electronics,California,Consumer,472.65
CUST-994D4674,Sweater Basic,Clothing,California,Consumer,67.94
CUST-E82EDAAA,Toaster Pro,Home & Kitchen,Texas,Corporate,94.18
CUST-5C3CC60C,Dinnerware Basic,Home & Kitchen,Illinois,Home Office,138.19
CUST-326C2DA2,Beauty Tool Standard,Beauty,California,Consumer,27.51
CUST-F1A96ED1,Biography Premium,Books,Pennsylvania,Consumer,39.54
CUST-7E0AE77E,Protection Gear Essential,Sports,Washington,Consumer,210.66
CUST-4AFCC0D1,Action Figure Pro,Toys,Texas,Corporate,48.77
CUST-CA800C65,Educational Toy Pro,Toys,California,Corporate,42.3
CUST-F33D129B,Binder Standard,Office Supplies,Washington,Corporate,87.44
CUST-CEE09C30,Ball Essential,Sports,Texas,Home Office,285.54
CUST-8E10A13D,Paper Clips Deluxe,Office Supplies,California,Corporate,75.42
CUST-ECBD10C0,Chair Basic,Furniture,Illinois,Consumer,254.21
CUST-C2BF42B1,Smartwatch Premium,Electronics,Washington,Corporate,164.79
CUST-8CCEB9DD,Jacket Basic,Clothing,Pennsylvania,Corporate,86.73
CUST-69A8A349,Racket Essential,Sports,Ohio,Corporate,99.95
CUST-BA1162A9,Reference Guide Basic,Books,Illinois,Consumer,13.07
CUST-1B301800,Knife Set Pro,Home & Kitchen,New York,Corporate,82.0
CUST-40C5DA49,Smartwatch Standard,Electronics,Illinois,Consumer,229.56
CUST-6D1E1D2B,Face Mask Deluxe,Beauty,Washington,Consumer,117.52
CUST-6068543C,Charger Essential,Electronics,New York,Consumer,789.14
CUST-6C26B673,Shoes Basic,Clothing,Florida,Consumer,27.64
CUST-A7E4E72B,Dress Standard,Clothing,California,Consumer,140.64
CUST-0A108AD6,Puzzle Essential,Toys,California,Home Office,68.39
CUST-92622DCE,Haircare Premium,Beauty,New York,Consumer,146.43
CUST-BCEA69B7,Apparel Pro,Sports,Florida,Consumer,121.66
CUST-D1DA5BC5,Cabinet Premium,Furniture,California,Consumer,61.33
CUST-8189FE53,Puzzle Standard,Toys,Washington,Consumer,23.2
CUST-BAF018D7,Smartwatch Basic,Electronics,Illinois,Corporate,429.36
CUST-162A8A7E,Puzzle Premium,Toys,Washington,Consumer,68.68
CUST-14AEB1A4,Apparel Essential,Sports,Texas,Consumer,167.89
CUST-D11F96C5,Puzzle Pro,Toys,New York,Corporate,65.45
CUST-885CE8E6,Educational Toy Essential,Toys,Michigan,Consumer,71.84
CUST-045AE863,Doll Basic,Toys,Michigan,Corporate,28.02
CUST-084736BD,Educational Toy Basic,Toys,Ohio,Corporate,64.22
CUST-A43FC56E,Accessories Premium,Clothing,Texas,Home Office,89.26
CUST-1238DECC,Gaming Console Standard,Electronics,Washington,Home Office,604.29
CUST-48BBF549,Board Game Essential,Toys,New York,Home Office,30.68
CUST-A16BA6AC,Dress Deluxe,Clothing,Pennsylvania,Consumer,67.72
CUST-9A98C4FB,Educational Toy Premium,Toys,Pennsylvania,Corporate,56.86
CUST-F9344D4C,Cookware Premium,Home & Kitchen,Ohio,Corporate,62.4
CUST-7AEFB7C7,Desk Organizer Standard,Office Supplies,Ohio,Consumer,96.75
CUST-82BC2B1E,Board Game Deluxe,Toys,Illinois,Consumer,65.99
CUST-E9D4035F,Jacket Standard,Clothing,Texas,Consumer,186.83
CUST-B49827AA,Cookware Premium,Home & Kitchen,Ohio,Corporate,28.76
CUST-BE1AFCF1,Television Deluxe,Electronics,Florida,Consumer,569.34
CUST-D0C837EA,Face Mask Deluxe,Beauty,California,Consumer,143.61
CUST-9334723F,Shoes Pro,Clothing,California,Consumer,51.85
CUST-7AE750C5,Laptop Basic,Technology,Georgia,Consumer,495.73
CUST-6A9E23B5,Haircare Essential,Beauty,California,Corporate,28.11
CUST-C5BB0FA1,Dinnerware Essential,Home & Kitchen,Michigan,Consumer,52.21
CUST-D1342D73,Fitness Tracker Essential,Sports,California,Home Office,266.89
CUST-86EAD5EC,Paper Clips Deluxe,Office Supplies,California,Corporate,64.55
CUST-522D1FBB,Remote Control Car Basic,Toys,California,Consumer,28.81
CUST-279FBB43,Protection Gear Pro,Sports,Texas,Corporate,48.38
CUST-177DAE7B,Face Mask Basic,Beauty,Ohio,Home Office,45.45
CUST-A5C25067,Shoes Basic,Clothing,Ohio,Corporate,163.6
CUST-5E44A1D9,Beauty Tool Pro,Beauty,Washington,Consumer,95.46
CUST-C3ECBDAC,Apparel Premium,Sports,New York,Consumer,158.45
CUST-6A96078F,Shirt Pro,Clothing,Washington,Consumer,143.33
CUST-80947AF7,Face Mask Basic,Beauty,California,Consumer,119.37
CUST-EA23F698,Action Figure Deluxe,Toys,New York,Home Office,68.75
CUST-63570D2E,Ball Pro,Sports,Pennsylvania,Corporate,111.95
CUST-84EDF1BA,Dinnerware Premium,Home & Kitchen,Pennsylvania,Corporate,107.62
CUST-A67A938F,Board Game Standard,Toys,Florida,Consumer,46.71
CUST-395EB0EE,Sofa Basic,Furniture,New York,Corporate,83.68
CUST-9E527F56,Biography Essential,Books,New York,Corporate,34.67
CUST-39FAB879,Knife Set Deluxe,Home & Kitchen,California,Consumer,86.85
CUST-C809DF48,Mouse Essential,Technology,California,Home Office,222.62
CUST-09A55E65,Action Figure Basic,Toys,Ohio,Home Office,36.15
CUST-2B7CFCD2,Keyboard Premium,Technology,Washington,Corporate,837.58
CUST-ED158245,Racket Deluxe,Sports,New York,Home Office,290.59
CUST-C20DCEC4,Self-Help Book Pro,Books,Georgia,Consumer,24.32
CUST-750C297E,Laptop Deluxe,Technology,Illinois,Consumer,762.42
CUST-1A89EC3B,Puzzle Basic,Toys,California,Home Office,71.51
CUST-EBD94BCF,Chair Standard,Furniture,Illinois,Consumer,389.53
CUST-C1FDA101,Paper Clips Essential,Office Supplies,Florida,Consumer,37.23
CUST-53274CDA,Cookware Premium,Home & Kitchen,Pennsylvania,Consumer,160.72
CUST-59CD76F4,Pants Pro,Clothing,Texas,Home Office,86.33
CUST-3EB86D52,File Cabinet Essential,Office Supplies,Texas,Consumer,38.21
CUST-71BD8AC8,Phone Pro,Technology,New York,Consumer,574.43
CUST-0E3D0B99,Fragrance Pro,Beauty,California,Consumer,140.71
CUST-65F3083B,Sweater Essential,Clothing,New York,Home Office,57.03
CUST-5196EEC1,Racket Basic,Sports,California,Consumer,23.98
CUST-2F2FB52F,Shoes Standard,Clothing,Illinois,Consumer,80.78
CUST-3341F657,Speaker Premium,Electronics,Texas,Home Office,68.06
CUST-9AF8C5F2,Charger Premium,Electronics,California,Home Office,320.66
CUST-2BFB718F,Knife Set Standard,Home & Kitchen,Texas,Corporate,81.83
CUST-518CF2A1,Children's Book Basic,Books,Pennsylvania,Consumer,49.62
CUST-BCB40F7A,Laptop Basic,Technology,Texas,Consumer,831.98
CUST-92BBBB21,Racket Standard,Sports,Illinois,Consumer,108.47
CUST-F44FFB2A,Building Blocks Pro,Toys,Washington,Home Office,44.73
CUST-8A3C1554,Sweater Deluxe,Clothing,New York,Corporate,119.83
CUST-6A01EC9D,Charger Premium,Electronics,Texas,Corporate,448.8
CUST-2D1806F5,Board Game Standard,Toys,Pennsylvania,Consumer,58.1
CUST-EF41CB0B,Apparel Basic,Sports,California,Consumer,166.86
CUST-41E1953C,Notebook Standard,Office Supplies,New York,Home Office,39.7
CUST-83C67533,Stapler Basic,Office Supplies,California,Corporate,26.45
CUST-209FEC99,File Cabinet Essential,Office Supplies,California,Home Office,70.08
CUST-30AA3E01,Self-Help Book Pro,Books,California,Consumer,16.24
CUST-5399A78E,Keyboard Pro,Technology,Washington,Consumer,954.87
CUST-05877EEA,Desk Organizer Standard,Office Supplies,Washington,Consumer,13.38
CUST-B3006ABA,Knife Set Standard,Home & Kitchen,Ohio,Consumer,90.1
CUST-72037700,Cookware Essential,Home & Kitchen,New York,Consumer,182.45
CUST-EF4894F1,Paper Clips Deluxe,Office Supplies,New York,Corporate,66.34
CUST-C0C9349D,Stapler Basic,Office Supplies,New York,Corporate,62.07
CUST-C620C593,Knife Set Pro,Home & Kitchen,Texas,Consumer,74.89
CUST-CD25F810,Board Game Basic,Toys,Texas,Consumer,29.65
CUST-BD245C76,Puzzle Standard,Toys,New York,Consumer,24.78
CUST-031AFD11,Building Blocks Essential,Toys,California,Home Office,54.19
CUST-7A636277,File Cabinet Basic,Office Supplies,New York,Home Office,5.68
CUST-6FF710E0,Makeup Premium,Beauty,New York,Corporate,15.14
CUST-FE44507F,Beauty Tool Essential,Beauty,Texas,Consumer,39.34
CUST-526F0B5C,Children's Book Deluxe,Books,Illinois,Consumer,36.49
CUST-98291864,Makeup Deluxe,Beauty,New York,Consumer,84.59
CUST-80DBB598,Drawer Pro,Furniture,California,Consumer,417.37
CUST-A422229F,Textbook Essential,Books,California,Corporate,40.28
CUST-3176D76A,Sofa Standard,Furniture,Ohio,Consumer,115.23
CUST-1EAD6FF7,Table Deluxe,Furniture,New York,Corporate,205.49
CUST-D6A48CD9,Fitness Tracker Deluxe,Sports,Washington,Consumer,274.85
CUST-8FFF18B5,Headphones Essential,Technology,California,Consumer,686.42
CUST-8C074D75,Pants Pro,Clothing,Pennsylvania,Consumer,137.85
CUST-E8E48098,Accessories Standard,Clothing,Florida,Consumer,57.54
CUST-F35B0CAF,Paper Clips Standard,Office Supplies,New York,Consumer,32.84
CUST-93541891,Speaker Pro,Electronics,New York,Consumer,324.65
CUST-39802F25,Accessories Premium,Clothing,Texas,Home Office,142.62
CUST-ADD39D1C,Mouse Basic,Technology,California,Corporate,940.14
CUST-97590530,Utensils Deluxe,Home & Kitchen,New York,Consumer,75.23
CUST-EBA2C165,Haircare Standard,Beauty,Illinois,Corporate,89.85
CUST-D7F1EBBD,Apparel Deluxe,Sports,Ohio,Consumer,80.36
CUST-F7E3B38B,File Cabinet Basic,Office Supplies,Michigan,Corporate,16.11
CUST-A0F9C04F,Printer Basic,Electronics,Pennsylvania,Corporate,262.4
CUST-280C7182,Self-Help Book Standard,Books,Michigan,Consumer,25.27
CUST-5AF76A45,Desk Organizer Essential,Office Supplies,California,Consumer,28.94
CUST-19D38F2D,Accessories Essential,Clothing,Georgia,Consumer,131.8
CUST-F7B308AD,Cookware Pro,Home & Kitchen,California,Consumer,147.63
CUST-5EDE821F,Self-Help Book Deluxe,Books,Pennsylvania,Consumer,43.9
CUST-4AFFC72B,Stapler Essential,Office Supplies,New York,Corporate,77.58
CUST-C694507E,Training Equipment Pro,Sports,California,Corporate,46.84
CUST-83AE42BB,Utensils Essential,Home & Kitchen,Pennsylvania,Corporate,109.51
CUST-469B3AAF,Keyboard Standard,Technology,Texas,Home Office,184.55
CUST-FC629C67,Desk Organizer Premium,Office Supplies,Texas,Home Office,79.67
CUST-F3FD6F61,Training Equipment Essential,Sports,Texas,Consumer,78.05
CUST-48EBD0F6,Cookbook Deluxe,Books,California,Corporate,11.85
CUST-8C7E143D,Coffee Maker Essential,Home & Kitchen,Illinois,Corporate,146.34
CUST-75A4A5CA,Beauty Tool Deluxe,Beauty,Pennsylvania,Consumer,57.05
CUST-8119525E,Action Figure Basic,Toys,California,Home Office,64.88
CUST-70AF9D3F,Protection Gear Basic,Sports,New York,Consumer,22.11
CUST-B7FF9EF4,Desk Organizer Standard,Office Supplies,Washington,Corporate,90.95
CUST-F8165264,Table Essential,Furniture,Georgia,Consumer,70.01
CUST-635A1167,Camera Standard,Electronics,Texas,Consumer,630.61
CUST-A28FB1AA,Dress Basic,Clothing,Florida,Consumer,160.11
CUST-D5F12F3B,Headphones Deluxe,Technology,Florida,Corporate,150.3
CUST-06569424,Face Mask Premium,Beauty,California,Consumer,10.41
CUST-6F7F74B1,Board Game Standard,Toys,New York,Corporate,53.65
CUST-C6A55826,Pants Deluxe,Clothing,Washington,Corporate,36.69
CUST-326548A8,Chair Basic,Furniture,Ohio,Consumer,141.31
CUST-757E2A3A,Speaker Essential,Electronics,Washington,Corporate,179.14
CUST-62850966,Remote Control Car Basic,Toys,Texas,Home Office,54.01
CUST-85E5488E,Toaster Deluxe,Home & Kitchen,New York,Consumer,102.21
CUST-944D7E8D,Dress Premium,Clothing,California,Corporate,174.41
CUST-AB19BE1D,Nail Polish Basic,Beauty,California,Consumer,30.24
CUST-8CC488E9,Toaster Premium,Home & Kitchen,California,Home Office,52.31
CUST-A72B8F10,Desk Basic,Furniture,New York,Corporate,411.75
CUST-2B4C2386,Remote Control Car Essential,Toys,California,Consumer,79.41
CUST-222C1B5A,Table Standard,Furniture,Ohio,Consumer,318.16
CUST-51DC0E44,Stapler Premium,Office Supplies,California,Corporate,85.59
CUST-EB8FAC8C,Cookware Deluxe,Home & Kitchen,Washington,Consumer,40.58
CUST-46E6C7C2,Utensils Pro,Home & Kitchen,Illinois,Corporate,38.59
CUST-7D761A9D,Dress Pro,Clothing,California,Home Office,77.19
CUST-B592C51B,Smartwatch Deluxe,Electronics,Pennsylvania,Corporate,187.78
CUST-50CA2FAD,Monitor Standard,Technology,Washington,Corporate,359.95
CUST-B2E57EDA,Building Blocks Standard,Toys,Pennsylvania,Corporate,44.73
CUST-991807EE,Shoes Essential,Clothing,Texas,Consumer,86.64
CUST-1063BB23,Television Pro,Electronics,California,Consumer,680.89
CUST-8197AE32,Phone Deluxe,Technology,Illinois,Consumer,605.34
CUST-25460E71,Dinnerware Basic,Home & Kitchen,Texas,Corporate,129.72
CUST-A3C306BC,Desk Organizer Essential,Office Supplies,Texas,Corporate,56.51
CUST-C33EF814,Laptop Basic,Technology,California,Corporate,663.42
CUST-C86C06D1,Smartwatch Premium,Electronics,Florida,Corporate,186.19
CUST-68516631,Building Blocks Premium,Toys,Texas,Consumer,35.69
CUST-5AED60FF,Bookcase Deluxe,Furniture,California,Consumer,231.01
CUST-47AD19DE,File Cabinet Pro,Office Supplies,Pennsylvania,Consumer,91.27
CUST-578B208B,Pen Set Deluxe,Office Supplies,New York,Consumer,60.85
CUST-616853EF,Self-Help Book Premium,Books,Texas,Corporate,36.11
CUST-0D6AF1E2,Skincare Standard,Beauty,Michigan,Consumer,26.96
CUST-B09D5D03,Textbook Pro,Books,Florida,Corporate,40.45
CUST-4452BC1A,Pants Deluxe,Clothing,California,Home Office,151.65
CUST-774E08F7,Table Premium,Furniture,Ohio,Corporate,474.42
CUST-BF9AF4F7,Keyboard Deluxe,Technology,New York,Consumer,614.81
CUST-CF9E05DF,Keyboard Deluxe,Technology,California,Consumer,436.58
CUST-C29E1732,Gaming Console Basic,Electronics,Washington,Consumer,290.41
CUST-178CE413,Sweater Basic,Clothing,Pennsylvania,Corporate,61.44
CUST-69165512,Racket Basic,Sports,California,Corporate,47.09
CUST-F84C6300,Training Equipment Standard,Sports,California,Consumer,74.13
CUST-082F2CB8,Monitor Deluxe,Technology,Pennsylvania,Corporate,547.0
CUST-1C92CC91,Sweater Pro,Clothing,Texas,Consumer,39.43
CUST-E2B1B58A,Biography Pro,Books,Texas,Consumer,43.59
CUST-66C46A5A,Self-Help Book Basic,Books,New York,Corporate,22.39
CUST-FC24A1A7,Utensils Basic,Home & Kitchen,Michigan,Corporate,157.56
CUST-0E1681BF,Bookcase Deluxe,Furniture,New York,Consumer,64.96
CUST-8B21014B,Headphones Premium,Technology,Texas,Consumer,664.13
CUST-2ECD58BF,Textbook Standard,Books,California,Consumer,26.99
CUST-FF9C768D,Dress Premium,Clothing,California,Consumer,51.07
CUST-31D95BEB,Self-Help Book Deluxe,Books,Michigan,Consumer,19.73
CUST-B6E48D69,Cabinet Deluxe,Furniture,Illinois,Consumer,385.94
CUST-82F06BB8,Puzzle Basic,Toys,California,Corporate,52.05
CUST-883CA81A,Doll Standard,Toys,Michigan,Consumer,39.39
CUST-B349B29B,Toaster Basic,Home & Kitchen,Texas,Corporate,155.75
CUST-F101BB3A,Textbook Standard,Books,Texas,Consumer,29.12
CUST-784CE339,Cookware Basic,Home & Kitchen,California,Corporate,180.69
CUST-14A0E3A7,Speaker Premium,Electronics,California,Home Office,220.38
CUST-EC00EBEC,Protection Gear Standard,Sports,Texas,Consumer,263.84
CUST-D5776D10,Fitness Tracker Essential,Sports,Georgia,Corporate,17.56
CUST-F936897D,Cabinet Pro,Furniture,Florida,Consumer,256.95
CUST-B648C2A8,Keyboard Basic,Technology,Illinois,Consumer,733.73
CUST-A115F572,Textbook Premium,Books,California,Consumer,46.69
CUST-B0EC387E,Television Standard,Electronics,New York,Consumer,422.53
CUST-E3448704,Tablet Deluxe,Technology,Pennsylvania,Consumer,316.47
CUST-31DC2328,Pen Set Deluxe,Office Supplies,Pennsylvania,Corporate,44.12
CUST-052B3118,Training Equipment Pro,Sports,Ohio,Home Office,159.29
CUST-AC3F7C6B,Racket Premium,Sports,Texas,Consumer,118.73
CUST-B561367D,Sofa Standard,Furniture,Illinois,Consumer,193.78
CUST-06900D77,Beauty Tool Essential,Beauty,Ohio,Home Office,61.02
CUST-F11FE95B,Cookware Deluxe,Home & Kitchen,Texas,Corporate,45.18
CUST-8A1F15CE,Educational Toy Basic,Toys,California,Consumer,67.08
CUST-B3EE406D,Camera Standard,Electronics,Michigan,Corporate,256.39
CUST-3003FC49,Table Essential,Furniture,Washington,Consumer,434.28
CUST-BF6A08E5,Table Standard,Furniture,Ohio,Consumer,244.19
CUST-E0D76703,Remote Control Car Deluxe,Toys,New York,Consumer,41.2
CUST-A4351E8F,Fragrance Pro,Beauty,Ohio,Corporate,106.35
CUST-9D3730BF,Notebook Pro,Office Supplies,Washington,Consumer,17.16
CUST-2813A35F,Remote Control Car Basic,Toys,Washington,Consumer,34.75
CUST-1B32AFBE,Dress Basic,Clothing,New York,Corporate,35.4
CUST-4B822BE5,Headphones Pro,Technology,Pennsylvania,Corporate,789.3
CUST-E3B8B663,Paper Clips Essential,Office Supplies,California,Consumer,44.57
CUST-F84600E4,Face Mask Deluxe,Beauty,Pennsylvania,Home Office,94.64
CUST-B788B428,Desk Organizer Basic,Office Supplies,Ohio,Corporate,80.15
CUST-D270081D,Protection Gear Basic,Sports,Pennsylvania,Consumer,19.78
CUST-6E273AA4,Protection Gear Pro,Sports,New York,Consumer,60.0
CUST-CB7230EB,Monitor Standard,Technology,Washington,Consumer,713.59
CUST-28D2F553,Dress Pro,Clothing,California,Consumer,194.19
CUST-92B2234A,Sofa Pro,Furniture,Ohio,Corporate,470.17
CUST-2407EDAB,Biography Deluxe,Books,New York,Consumer,21.56
CUST-10E67225,Camera Basic,Electronics,California,Corporate,120.74
CUST-541CC083,Tablet Essential,Technology,New York,Consumer,193.84
CUST-72A769A5,Utensils Pro,Home & Kitchen,New York,Consumer,58.96
CUST-BB7C16F8,Shoes Essential,Sports,Texas,Corporate,137.85
CUST-745C8FBC,Biography Essential,Books,Ohio,Consumer,30.37
CUST-827066F5,Board Game Deluxe,Toys,Florida,Consumer,65.79
CUST-B304FAB9,Dress Basic,Clothing,Georgia,Consumer,103.27
CUST-309D3E10,Mouse Premium,Technology,California,Consumer,491.69
CUST-2C69D113,Self-Help Book Deluxe,Books,Michigan,Corporate,46.57
CUST-8D9C8669,Ball Deluxe,Sports,California,Consumer,280.86
CUST-0F5C842C,Keyboard Pro,Technology,Michigan,Corporate,954.45
CUST-173DB80D,Binder Essential,Office Supplies,Michigan,Consumer,52.68
CUST-F6EB08BA,Protection Gear Premium,Sports,California,Consumer,253.42
CUST-E511E090,Textbook Pro,Books,Georgia,Consumer,10.65
CUST-00C1F686,Sofa Standard,Furniture,Texas,Consumer,283.05
CUST-75468F94,Jacket Deluxe,Clothing,Texas,Consumer,26.21
CUST-B77268BF,Cabinet Premium,Furniture,Pennsylvania,Consumer,61.69
CUST-D375DECB,Puzzle Premium,Toys,Washington,Consumer,78.17
CUST-BD1B4062,Sofa Standard,Furniture,New York,Corporate,262.36
CUST-EFC8325E,Shoes Essential,Clothing,Florida,Home Office,52.15
CUST-A2EC39A1,Drawer Pro,Furniture,California,Corporate,485.03
CUST-BE028EF8,Smartwatch Deluxe,Electronics,California,Consumer,209.79
